elapsed_app_time,loop_duration,ch12_data,encImplWheelVal,encHorizActVal,encDrawbarActVal,auto_weed_enabled,cpu_temp,gpu_temp,ao_temp
34.72585725784302,0.06932950019836426,0,233263,-16,-129,False,51.125,52.531,50.375
34.82363510131836,0.0977778434753418,0,233268,-16,-129,False,51.125,52.531,50.375
34.89148497581482,0.06784987449645996,0,233268,-16,-129,False,51.125,52.531,50.375
34.9488525390625,0.057367563247680664,0,233273,-16,-129,False,51.125,52.531,50.375
35.00853109359741,0.05967855453491211,0,233278,-16,-129,False,51.125,52.531,50.375
35.08698058128357,0.07844948768615723,0,233278,-16,-129,False,51.125,52.531,50.375
35.14596247673035,0.058981895446777344,0,233283,-16,-129,False,51.125,52.531,50.375
35.216941118240356,0.07097864151000977,0,233288,-16,-129,False,51.125,52.531,50.375
35.28750252723694,0.07056140899658203,0,233288,-16,-129,False,51.125,52.531,50.375
35.34622526168823,0.058722734451293945,0,233293,-16,-130,False,51.062,52.312,50.437
35.41061210632324,0.06438684463500977,0,233298,-16,-130,False,51.062,52.312,50.437
35.48339891433716,0.07278680801391602,0,233298,-16,-130,False,51.062,52.312,50.437
35.55695295333862,0.07355403900146484,0,233303,-16,-130,False,51.062,52.312,50.437
35.61500406265259,0.058051109313964844,0,233309,-16,-130,False,51.062,52.312,50.437
35.680197954177856,0.06519389152526855,0,233309,-16,-130,False,51.062,52.312,50.437
35.762948513031006,0.08275055885314941,0,233316,-16,-130,False,51.062,52.312,50.437
35.8240966796875,0.06114816665649414,0,233322,-16,-131,False,51.062,52.312,50.437
35.888070583343506,0.06397390365600586,0,233322,-16,-131,False,51.062,52.312,50.437
35.96689963340759,0.07882905006408691,0,233328,-16,-131,False,51.062,52.312,50.437
36.02760314941406,0.06070351600646973,0,233335,-16,-131,False,51.062,52.312,50.437
36.09607172012329,0.06846857070922852,0,233342,-16,-131,False,51.062,52.312,50.437
36.17984461784363,0.08377289772033691,0,233342,-16,-131,False,51.062,52.312,50.437
36.251564264297485,0.07171964645385742,0,233349,-16,-131,False,51.062,52.312,50.437
36.31461715698242,0.06305289268493652,0,233356,-16,-131,False,51.062,52.312,50.437
36.37398314476013,0.05936598777770996,0,233356,-16,-131,False,51.062,52.312,50.437
36.440659046173096,0.06667590141296387,0,233362,-16,-131,False,51.062,52.312,50.437
36.50345182418823,0.06279277801513672,0,233370,-16,-131,False,51.062,52.312,50.437
36.570125102996826,0.06667327880859375,0,233370,-16,-131,False,51.062,52.312,50.437
36.63897514343262,0.06885004043579102,0,233376,-16,-131,False,51.062,52.312,50.437
36.7271523475647,0.08817720413208008,0,233383,-16,-131,False,51.062,52.312,50.437
36.795490741729736,0.06833839416503906,0,233383,-16,-131,False,51.062,52.312,50.437
36.85434103012085,0.05885028839111328,0,233390,-16,-131,False,51.062,52.312,50.437
36.92202639579773,0.06768536567687988,0,233397,-16,-131,False,51.062,52.312,50.437
36.986820459365845,0.06479406356811523,0,233397,-16,-131,False,51.062,52.312,50.437
37.047683238983154,0.06086277961730957,0,233405,-16,-131,False,51.062,52.312,50.437
37.11447525024414,0.06679201126098633,0,233411,-16,-131,False,51.062,52.312,50.437
37.198710203170776,0.08423495292663574,0,233411,-16,-131,False,51.062,52.312,50.437
37.258890867233276,0.0601806640625,0,233418,-16,-131,False,51.062,52.312,50.437
37.32103109359741,0.06214022636413574,0,233426,-16,-131,False,51.062,52.312,50.437
37.419334411621094,0.09830331802368164,0,233432,-16,-132,False,51.062,52.437,50.375
37.48948836326599,0.07015395164489746,0,233432,-16,-132,False,51.062,52.437,50.375
37.54799294471741,0.058504581451416016,0,233439,-16,-132,False,51.062,52.437,50.375
37.62449765205383,0.07650470733642578,0,233446,-16,-132,False,51.062,52.437,50.375
37.69379186630249,0.06929421424865723,0,233446,-16,-132,False,51.062,52.437,50.375
37.757402181625366,0.06361031532287598,0,233453,-16,-132,False,51.062,52.437,50.375
37.81616973876953,0.05876755714416504,0,233461,-16,-132,False,51.062,52.437,50.375
37.88606405258179,0.06989431381225586,0,233461,-16,-132,False,51.062,52.437,50.375
37.946118116378784,0.06005406379699707,0,233467,-16,-133,False,51.062,52.437,50.375
38.00382161140442,0.057703495025634766,0,233474,-16,-133,False,51.062,52.437,50.375
38.07987856864929,0.07605695724487305,0,233474,-16,-133,False,51.062,52.437,50.375
38.15447950363159,0.0746009349822998,0,233482,-16,-133,False,51.062,52.437,50.375
38.21508455276489,0.06060504913330078,0,233489,-16,-133,False,51.062,52.437,50.375
38.28086066246033,0.06577610969543457,0,233496,-16,-133,False,51.062,52.437,50.375
38.369282245635986,0.08842158317565918,0,233496,-16,-133,False,51.062,52.437,50.375
38.44018077850342,0.07089853286743164,0,233503,-16,-133,False,51.062,52.437,50.375
38.501158714294434,0.060977935791015625,0,233511,-16,-133,False,51.062,52.437,50.375
38.562891483306885,0.06173276901245117,0,233511,-16,-133,False,51.062,52.437,50.375
38.635180950164795,0.07228946685791016,0,233518,-16,-133,False,51.062,52.437,50.375
38.695106506347656,0.05992555618286133,0,233526,-16,-132,False,51.062,52.437,50.375
38.75920557975769,0.06409907341003418,0,233526,-16,-132,False,51.062,52.437,50.375
38.85302782058716,0.09382224082946777,0,233536,-16,-127,False,51.062,52.437,50.375
38.922688722610474,0.06966090202331543,0,233544,-16,-126,False,51.062,52.437,50.375
38.983243465423584,0.06055474281311035,0,233544,-16,-126,False,51.062,52.437,50.375
39.04143834114075,0.058194875717163086,0,233551,-16,-126,False,51.062,52.437,50.375
39.105587005615234,0.0641486644744873,0,233558,-16,-126,False,51.062,52.437,50.375
39.16559600830078,0.060009002685546875,0,233558,-16,-126,False,51.062,52.437,50.375
39.2341148853302,0.06851887702941895,0,233566,-16,-126,False,51.062,52.437,50.375
39.31312537193298,0.0790104866027832,0,233573,-16,-126,False,51.062,52.437,50.375
39.385669231414795,0.07254385948181152,0,233581,-16,-126,False,51.062,52.437,50.375
39.450679302215576,0.06501007080078125,0,233581,-16,-126,False,50.781,52.375,50.343
39.516623973846436,0.06594467163085938,0,233589,-16,-126,False,50.781,52.375,50.343
39.589171409606934,0.07254743576049805,0,233596,-16,-126,False,50.781,52.375,50.343
39.65234422683716,0.06317281723022461,0,233596,-16,-126,False,50.781,52.375,50.343
39.711505651474,0.05916142463684082,0,233604,-16,-126,False,50.781,52.375,50.343
39.798579931259155,0.08707427978515625,0,233611,-16,-126,False,50.781,52.375,50.343
39.86852407455444,0.06994414329528809,0,233611,-16,-126,False,50.781,52.375,50.343
39.93018817901611,0.06166410446166992,0,233620,-16,-126,False,50.781,52.375,50.343
39.98827600479126,0.058087825775146484,0,233627,-16,-126,False,50.781,52.375,50.343
40.067654609680176,0.07937860488891602,0,233627,-16,-126,False,50.781,52.375,50.343
40.12923789024353,0.06158328056335449,0,233635,-16,-126,False,50.781,52.375,50.343
40.1910285949707,0.06179070472717285,0,233643,-16,-125,False,50.781,52.375,50.343
40.25888681411743,0.06785821914672852,0,233651,-16,-126,False,50.781,52.375,50.343
40.34482717514038,0.08594036102294922,0,233651,-16,-126,False,50.781,52.375,50.343
40.40708041191101,0.06225323677062988,0,233659,-16,-125,False,50.781,52.375,50.343
40.465059995651245,0.057979583740234375,0,233667,-16,-125,False,50.781,52.375,50.343
40.545161962509155,0.08010196685791016,0,233667,-16,-125,False,50.781,52.375,50.343
40.61100792884827,0.06584596633911133,0,233674,-16,-125,False,50.781,52.375,50.343
40.67027401924133,0.059266090393066406,0,233683,-16,-125,False,50.781,52.375,50.343
40.74003291130066,0.06975889205932617,0,233683,-16,-125,False,50.781,52.375,50.343
40.81947684288025,0.07944393157958984,0,233691,-16,-125,False,50.781,52.375,50.343
40.880797147750854,0.06132030487060547,0,233699,-16,-125,False,50.781,52.375,50.343
40.943920850753784,0.06312370300292969,0,233699,-16,-125,False,50.781,52.375,50.343
41.02759027481079,0.08366942405700684,0,233707,-16,-125,False,50.781,52.375,50.343
41.09222626686096,0.0646359920501709,0,233715,-16,-125,False,50.781,52.375,50.343
41.15068817138672,0.058461904525756836,0,233715,-16,-125,False,50.781,52.375,50.343
41.215699195861816,0.06501102447509766,0,233724,-16,-125,False,50.781,52.375,50.343
41.29862904548645,0.08292984962463379,0,233732,-16,-125,False,50.781,52.375,50.343
41.35958456993103,0.06095552444458008,0,233732,-16,-125,False,50.781,52.375,50.343
41.4221134185791,0.06252884864807129,0,233740,-16,-125,False,50.781,52.375,50.343
41.50804781913757,0.08593440055847168,0,233749,-16,-125,False,50.937,52.281,50.437
41.584789514541626,0.07674169540405273,0,233757,-16,-125,False,50.937,52.281,50.437
41.64730620384216,0.06251668930053711,0,233757,-16,-125,False,50.937,52.281,50.437
41.70536923408508,0.05806303024291992,0,233766,-16,-125,False,50.937,52.281,50.437
41.77308201789856,0.06771278381347656,0,233775,-16,-125,False,50.937,52.281,50.437
41.8313148021698,0.058232784271240234,0,233775,-16,-125,False,50.937,52.281,50.437
41.89832353591919,0.06700873374938965,0,233782,-16,-125,False,50.937,52.281,50.437
41.98324203491211,0.08491849899291992,0,233789,-16,-125,False,50.937,52.281,50.437
42.04491448402405,0.06167244911193848,0,233789,-16,-125,False,50.937,52.281,50.437
42.10508322715759,0.06016874313354492,0,233793,-16,-125,False,50.937,52.281,50.437
42.17068076133728,0.0655975341796875,0,233798,-16,-125,False,50.937,52.281,50.437
42.253687381744385,0.08300662040710449,0,233802,-16,-125,False,50.937,52.281,50.437
42.31974697113037,0.06605958938598633,0,233802,-16,-125,False,50.937,52.281,50.437
42.37824010848999,0.05849313735961914,0,233805,-16,-125,False,50.937,52.281,50.437
42.45917558670044,0.08093547821044922,0,233806,-16,-125,False,50.937,52.281,50.437
42.52012062072754,0.06094503402709961,0,233806,-16,-125,False,50.937,52.281,50.437
42.58187413215637,0.06175351142883301,0,233807,-16,-125,False,50.937,52.281,50.437
42.65105676651001,0.0691826343536377,0,233807,-16,-125,False,50.937,52.281,50.437
42.73561382293701,0.08455705642700195,0,233807,-16,-125,False,50.937,52.281,50.437
42.7971305847168,0.061516761779785156,0,233806,-16,-125,False,50.937,52.281,50.437
42.854960203170776,0.05782961845397949,0,233804,-16,-125,False,50.937,52.281,50.437
42.93905854225159,0.08409833908081055,0,233804,-16,-125,False,50.937,52.281,50.437
43.00734519958496,0.06828665733337402,0,233803,-16,-124,False,50.937,52.281,50.437
43.06603145599365,0.058686256408691406,0,233801,-16,-125,False,50.937,52.281,50.437
43.13084125518799,0.06480979919433594,0,233801,-16,-125,False,50.937,52.281,50.437
43.20944166183472,0.07860040664672852,0,233800,-16,-125,False,50.937,52.281,50.437
43.26992321014404,0.06048154830932617,0,233798,-16,-125,False,50.937,52.281,50.437
43.33293056488037,0.06300735473632812,0,233797,-16,-125,False,50.937,52.281,50.437
43.41586637496948,0.08293581008911133,0,233797,-16,-125,False,50.937,52.281,50.437
43.47963523864746,0.06376886367797852,0,233795,-16,-124,False,50.937,52.281,50.437
43.540120363235474,0.060485124588012695,0,233795,-16,-124,False,51.125,52.593,50.375
43.606045961380005,0.06592559814453125,0,233793,-16,-124,False,51.125,52.593,50.375
43.68661975860596,0.08057379722595215,0,233791,-16,-125,False,51.125,52.593,50.375
43.747066497802734,0.060446739196777344,0,233790,-16,-125,False,51.125,52.593,50.375
43.81266117095947,0.06559467315673828,0,233790,-16,-125,False,51.125,52.593,50.375
43.89955806732178,0.08689689636230469,0,233788,-16,-125,False,51.125,52.593,50.375
43.96354627609253,0.06398820877075195,0,233786,-16,-125,False,51.125,52.593,50.375
44.0246422290802,0.0610959529876709,0,233786,-16,-125,False,51.125,52.593,50.375
44.087655544281006,0.06301331520080566,0,233784,-16,-125,False,51.125,52.593,50.375
44.16894006729126,0.0812845230102539,0,233782,-16,-125,False,51.125,52.593,50.375
44.229727029800415,0.06078696250915527,0,233782,-16,-125,False,51.125,52.593,50.375
44.29243731498718,0.06271028518676758,0,233780,-16,-124,False,51.125,52.593,50.375
44.38159418106079,0.0891568660736084,0,233778,-16,-125,False,51.125,52.593,50.375
44.44692921638489,0.06533503532409668,0,233776,-16,-125,False,51.125,52.593,50.375
44.50578546524048,0.05885624885559082,0,233776,-16,-125,False,51.125,52.593,50.375
44.56379318237305,0.05800771713256836,0,233774,-16,-124,False,51.125,52.593,50.375
44.64141535758972,0.0776221752166748,0,233774,-16,-124,False,51.125,52.593,50.375
44.69328236579895,0.051867008209228516,0,233772,-16,-125,False,51.125,52.593,50.375
44.76830840110779,0.07502603530883789,0,233770,-16,-125,False,51.125,52.593,50.375
44.84213161468506,0.07382321357727051,0,233767,-16,-125,False,51.125,52.593,50.375
44.91986680030823,0.07773518562316895,0,233767,-16,-125,False,51.125,52.593,50.375
44.985209703445435,0.06534290313720703,0,233765,-16,-125,False,51.125,52.593,50.375
45.04374122619629,0.05853152275085449,0,233763,-16,-125,False,51.125,52.593,50.375
45.12395262718201,0.08021140098571777,0,233763,-16,-125,False,51.125,52.593,50.375
45.1843695640564,0.06041693687438965,0,233761,-16,-125,False,51.125,52.593,50.375
45.253373861312866,0.06900429725646973,0,233759,-16,-125,False,51.125,52.593,50.375
45.3311984539032,0.07782459259033203,0,233756,-16,-125,False,51.125,52.593,50.375
45.404359579086304,0.07316112518310547,0,233756,-16,-125,False,51.125,52.593,50.375
45.47144055366516,0.06708097457885742,0,233754,-16,-125,False,51.125,52.593,50.375
45.5297429561615,0.05830240249633789,0,233752,-16,-124,False,51.125,52.593,50.375
45.597981214523315,0.0682382583618164,0,233752,-16,-124,False,51.062,52.312,50.406
45.670008182525635,0.07202696800231934,0,233749,-16,-124,False,51.062,52.312,50.406
45.72834849357605,0.05834031105041504,0,233749,-16,-125,False,51.062,52.312,50.406
45.79174447059631,0.06339597702026367,0,233749,-16,-125,False,51.062,52.312,50.406
45.87660527229309,0.08486080169677734,0,233756,-16,-124,False,51.062,52.312,50.406
45.937440395355225,0.06083512306213379,0,233768,-16,-124,False,51.062,52.312,50.406
46.000497579574585,0.06305718421936035,0,233768,-16,-124,False,51.062,52.312,50.406
46.07715034484863,0.07665276527404785,0,233782,-16,-124,False,51.062,52.312,50.406
46.1431941986084,0.06604385375976562,0,233795,-16,-124,False,51.062,52.312,50.406
46.20690155029297,0.06370735168457031,0,233795,-16,-124,False,51.062,52.312,50.406
46.27214074134827,0.06523919105529785,0,233811,-16,-124,False,51.062,52.312,50.406
46.343305349349976,0.07116460800170898,0,233832,-16,-124,False,51.062,52.312,50.406
46.40608882904053,0.06278347969055176,0,233832,-16,-124,False,51.062,52.312,50.406
46.47665500640869,0.07056617736816406,0,233854,-16,-124,False,51.062,52.312,50.406
46.55914616584778,0.08249115943908691,0,233877,-16,-124,False,51.062,52.312,50.406
46.62200403213501,0.06285786628723145,0,233877,-16,-124,False,51.062,52.312,50.406
46.680689334869385,0.058685302734375,0,233900,-16,-124,False,51.062,52.312,50.406
46.75444841384888,0.07375907897949219,0,233928,-16,-124,False,51.062,52.312,50.406
46.83255696296692,0.07810854911804199,0,233954,-16,-124,False,51.062,52.312,50.406
46.896721839904785,0.06416487693786621,0,233954,-16,-124,False,51.062,52.312,50.406
46.954596281051636,0.057874441146850586,0,233980,-16,-124,False,51.062,52.312,50.406
47.04625082015991,0.09165453910827637,0,234008,-16,-125,False,51.062,52.312,50.406
47.11555194854736,0.06930112838745117,0,234008,-16,-125,False,51.062,52.312,50.406
47.17727184295654,0.06171989440917969,0,234039,-16,-125,False,51.062,52.312,50.406
47.23615789413452,0.058886051177978516,0,234070,-16,-126,False,51.062,52.312,50.406
47.31596231460571,0.0798044204711914,0,234104,-16,-126,False,51.062,52.312,50.406
47.37739968299866,0.061437368392944336,0,234104,-16,-126,False,51.062,52.312,50.406
47.4346878528595,0.057288169860839844,0,234139,-16,-126,False,51.062,52.312,50.406
47.50208234786987,0.06739449501037598,0,234175,-16,-127,False,51.062,52.312,50.406
47.57415723800659,0.07207489013671875,0,234175,-16,-127,False,51.062,52.312,50.406
47.64418435096741,0.07002711296081543,0,234215,-16,-127,False,50.781,52.656,50.5
47.709951639175415,0.06576728820800781,0,234257,-16,-127,False,50.781,52.656,50.5
47.78786897659302,0.07791733741760254,0,234257,-16,-127,False,50.781,52.656,50.5
47.84521555900574,0.05734658241271973,0,234301,-16,-127,False,50.781,52.656,50.5
47.90993523597717,0.06471967697143555,0,234346,-16,-127,False,50.781,52.656,50.5
47.992451190948486,0.08251595497131348,0,234346,-16,-127,False,50.781,52.656,50.5
48.05361008644104,0.06115889549255371,0,234394,-16,-127,False,50.781,52.656,50.5
48.1166455745697,0.06303548812866211,0,234443,-16,-127,False,50.781,52.656,50.5
48.1973352432251,0.08068966865539551,0,234443,-16,-127,False,50.781,52.656,50.5
48.25782537460327,0.06049013137817383,0,234492,-16,-129,False,50.781,52.656,50.5
48.321935176849365,0.06410980224609375,0,234543,-16,-129,False,50.781,52.656,50.5
48.39041519165039,0.06848001480102539,0,234598,-16,-129,False,50.781,52.656,50.5
48.4762659072876,0.08585071563720703,0,234598,-16,-129,False,50.781,52.656,50.5
48.541561126708984,0.06529521942138672,0,234658,-16,-129,False,50.781,52.656,50.5
48.6005973815918,0.0590362548828125,0,234722,-16,-129,False,50.781,52.656,50.5
48.67972731590271,0.07912993431091309,0,234722,-16,-129,False,50.781,52.656,50.5
48.746073722839355,0.06634640693664551,0,234791,-16,-130,False,50.781,52.656,50.5
48.806426763534546,0.06035304069519043,0,234861,-16,-130,False,50.781,52.656,50.5
48.86709523200989,0.0606684684753418,0,234861,-16,-130,False,50.781,52.656,50.5
48.94232439994812,0.07522916793823242,0,234934,-16,-130,False,50.781,52.656,50.5
49.00661277770996,0.06428837776184082,0,235014,-16,-130,False,50.781,52.656,50.5
49.07544994354248,0.06883716583251953,0,235014,-16,-130,False,50.781,52.656,50.5
49.14972901344299,0.0742790699005127,0,235098,-16,-130,False,50.781,52.656,50.5
49.22912383079529,0.07939481735229492,0,235175,-16,-130,False,50.781,52.656,50.5
49.29428815841675,0.06516432762145996,0,235175,-16,-130,False,50.781,52.656,50.5
49.353968381881714,0.05968022346496582,0,235246,-16,-130,False,50.781,52.656,50.5
49.42941641807556,0.07544803619384766,0,235309,-16,-131,False,50.781,52.656,50.5
49.49193215370178,0.0625157356262207,0,235309,-16,-131,False,50.781,52.656,50.5
49.550652503967285,0.05872035026550293,0,235370,-16,-131,False,50.781,52.656,50.5
49.6190550327301,0.06840252876281738,0,235442,-16,-131,False,50.781,52.656,50.5
49.70042109489441,0.08136606216430664,0,235526,-16,-132,False,51.093,52.437,50.437
49.77257561683655,0.07215452194213867,0,235526,-16,-132,False,51.093,52.437,50.437
49.832077980041504,0.059502363204956055,0,235607,-16,-132,False,51.093,52.437,50.437
49.913198471069336,0.08112049102783203,0,235694,-16,-132,False,51.093,52.437,50.437
49.97822904586792,0.06503057479858398,0,235694,-16,-132,False,51.093,52.437,50.437
50.038684368133545,0.060455322265625,0,235790,-16,-131,False,51.093,52.437,50.437
50.099111557006836,0.060427188873291016,0,235884,-16,-130,False,51.093,52.437,50.437
50.18915295600891,0.0900413990020752,0,235969,-16,-129,False,51.093,52.437,50.437
50.261422634124756,0.07226967811584473,0,235969,-16,-129,False,51.093,52.437,50.437
50.323296308517456,0.061873674392700195,0,236052,-16,-128,False,51.093,52.437,50.437
50.40428590774536,0.08098959922790527,0,236129,-16,-127,False,51.093,52.437,50.437
50.47248458862305,0.06819868087768555,0,236129,-16,-127,False,51.093,52.437,50.437
50.53177237510681,0.05928778648376465,0,236207,-16,-127,False,51.093,52.437,50.437
50.59318470954895,0.06141233444213867,0,236287,-16,-129,False,51.093,52.437,50.437
50.66703128814697,0.07384657859802246,0,236287,-16,-129,False,51.093,52.437,50.437
50.72907304763794,0.0620417594909668,0,236368,-16,-127,False,51.093,52.437,50.437
50.79136538505554,0.06229233741760254,0,236445,-16,-126,False,51.093,52.437,50.437
50.85736536979675,0.06599998474121094,0,236445,-16,-126,False,51.093,52.437,50.437
50.930631160736084,0.07326579093933105,0,236524,-16,-126,False,51.093,52.437,50.437
50.996392488479614,0.06576132774353027,0,236589,-16,-125,False,51.093,52.437,50.437
51.05949521064758,0.06310272216796875,0,236653,-16,-128,False,51.093,52.437,50.437
51.14510250091553,0.08560729026794434,0,236653,-16,-128,False,51.093,52.437,50.437
51.209906816482544,0.0648043155670166,0,236720,-16,-129,False,51.093,52.437,50.437
51.279296875,0.06939005851745605,0,236788,-16,-130,False,51.093,52.437,50.437
51.35318922996521,0.07389235496520996,0,236788,-16,-130,False,51.093,52.437,50.437
51.42798829078674,0.0747990608215332,0,236862,-16,-131,False,51.093,52.437,50.437
51.49487018585205,0.06688189506530762,0,236933,-16,-131,False,51.093,52.437,50.437
51.561121702194214,0.06625151634216309,0,236933,-16,-131,False,51.093,52.437,50.437
51.63038754463196,0.06926584243774414,0,236998,-16,-131,False,51.093,52.437,50.437
51.69804072380066,0.06765317916870117,0,237062,-16,-131,False,51.093,52.437,50.437
51.76550245285034,0.06746172904968262,0,237124,-16,-131,False,51.25,52.406,50.437
51.86326003074646,0.09775757789611816,0,237124,-16,-131,False,51.25,52.406,50.437
51.932793855667114,0.0695338249206543,0,237191,-16,-131,False,51.25,52.406,50.437
51.998469829559326,0.06567597389221191,0,237268,-16,-132,False,51.25,52.406,50.437
52.07142090797424,0.07295107841491699,0,237342,-16,-131,False,51.25,52.406,50.437
52.15006113052368,0.07864022254943848,0,237342,-16,-131,False,51.25,52.406,50.437
52.217097759246826,0.06703662872314453,0,237412,-16,-131,False,51.25,52.406,50.437
52.28381395339966,0.06671619415283203,0,237477,-16,-131,False,51.25,52.406,50.437
52.3559045791626,0.07209062576293945,0,237477,-16,-131,False,51.25,52.406,50.437
52.42056965827942,0.06466507911682129,0,237545,-16,-131,False,51.25,52.406,50.437
52.48627543449402,0.06570577621459961,0,237611,-16,-131,False,51.25,52.406,50.437
