elapsed_time_sec, loop_duration_sec, TIME_B, TIME_C, TIME_D, TIME_E, TIME_F, TIME_G, TIME_H, TIME_I, TIME_J, TIME_K, TIME_L, TIME_M, TIME_N, TIME_O, TIME_P, TIME_Q, CPU_1, CPU_2, CPU_3, CPU_4, CPU_5, CPU_6, GPU, MEM
30.69423532485962,0.06466555595397949,1.6689300537109375e-06,0.029006242752075195,0.0260007381439209,0.0070035457611083984,0.015814781188964844,0.0010683536529541016,0.0017161369323730469,2.3365020751953125e-05,5.1975250244140625e-05,7.152557373046875e-07,8.58306884765625e-06,3.0994415283203125e-06,2.384185791015625e-07,8.58306884765625e-06,2.1457672119140625e-06,0.0005216598510742188,0.205,0.289,0.198,0.077,0.02,0.746,0.0,0.392
30.77551531791687,0.08127999305725098,1.9073486328125e-06,0.021279335021972656,0.02299046516418457,0.00044608116149902344,0.013013839721679688,0.0009198188781738281,0.0015077590942382812,2.6226043701171875e-05,5.5789947509765625e-05,4.76837158203125e-07,1.0251998901367188e-05,3.814697265625e-06,0.0,1.1444091796875e-05,2.384185791015625e-06,0.0005524158477783203,0.205,0.289,0.198,0.077,0.02,0.746,0.0,0.392
30.8363196849823,0.06080436706542969,1.9073486328125e-06,0.023740530014038086,0.022483348846435547,0.00046563148498535156,0.012449264526367188,0.0008966922760009766,0.0014257431030273438,2.5987625122070312e-05,5.459785461425781e-05,9.5367431640625e-07,9.059906005859375e-06,3.337860107421875e-06,7.152557373046875e-07,9.298324584960938e-06,1.9073486328125e-06,0.0005183219909667969,0.205,0.289,0.198,0.077,0.02,0.746,0.0,0.392
30.8984112739563,0.06209158897399902,1.1920928955078125e-06,0.029566526412963867,0.025599956512451172,0.0006034374237060547,0.014290332794189453,0.0009627342224121094,0.0015354156494140625,2.8133392333984375e-05,5.602836608886719e-05,7.152557373046875e-07,1.049041748046875e-05,3.0994415283203125e-06,2.384185791015625e-07,1.33514404296875e-05,2.86102294921875e-06,0.0005054473876953125,0.205,0.289,0.198,0.077,0.02,0.746,0.0,0.392
30.97187566757202,0.07346439361572266,1.430511474609375e-06,0.025848388671875,0.04198932647705078,0.0006985664367675781,0.017130613327026367,0.001173257827758789,0.0016312599182128906,2.3126602172851562e-05,5.4836273193359375e-05,7.152557373046875e-07,8.58306884765625e-06,3.337860107421875e-06,4.76837158203125e-07,1.0251998901367188e-05,2.6226043701171875e-06,0.0007731914520263672,0.205,0.289,0.198,0.077,0.02,0.746,0.0,0.392
31.06104612350464,0.08917045593261719,1.6689300537109375e-06,0.022999286651611328,0.024158716201782227,0.0006127357482910156,0.014873266220092773,0.0009908676147460938,0.0015187263488769531,2.4080276489257812e-05,5.53131103515625e-05,7.152557373046875e-07,1.0013580322265625e-05,4.0531158447265625e-06,7.152557373046875e-07,1.0251998901367188e-05,2.1457672119140625e-06,0.0005776882171630859,0.205,0.289,0.198,0.077,0.02,0.746,0.0,0.392
31.126917362213135,0.0658712387084961,1.430511474609375e-06,0.02022385597229004,0.022709131240844727,0.00044083595275878906,0.012497901916503906,0.0009026527404785156,0.0013980865478515625,2.7418136596679688e-05,5.53131103515625e-05,4.76837158203125e-07,1.0251998901367188e-05,3.5762786865234375e-06,2.384185791015625e-07,1.1205673217773438e-05,2.1457672119140625e-06,0.0005929470062255859,0.205,0.289,0.198,0.077,0.02,0.746,0.0,0.392
31.185729265213013,0.05881190299987793,1.6689300537109375e-06,0.01882147789001465,0.029555320739746094,0.000469207763671875,0.014741659164428711,0.0012936592102050781,0.0017130374908447266,2.4318695068359375e-05,5.173683166503906e-05,4.76837158203125e-07,8.821487426757812e-06,3.5762786865234375e-06,2.384185791015625e-07,9.775161743164062e-06,2.384185791015625e-06,0.0005116462707519531,0.205,0.289,0.198,0.077,0.02,0.746,0.0,0.392
31.253071069717407,0.06734180450439453,0.004778623580932617,0.019790172576904297,0.02763819694519043,0.0004382133483886719,0.012479543685913086,0.0009372234344482422,0.001422882080078125,2.6941299438476562e-05,5.9604644775390625e-05,4.76837158203125e-07,9.5367431640625e-06,4.291534423828125e-06,2.384185791015625e-07,1.0967254638671875e-05,2.384185791015625e-06,0.0006279945373535156,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.321415662765503,0.0683445930480957,1.9073486328125e-06,0.018797874450683594,0.023100852966308594,0.00044989585876464844,0.012480974197387695,0.0008702278137207031,0.0014126300811767578,2.7179718017578125e-05,5.5789947509765625e-05,7.152557373046875e-07,4.315376281738281e-05,4.0531158447265625e-06,4.76837158203125e-07,1.2159347534179688e-05,1.6689300537109375e-06,0.0007250308990478516,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.379210233688354,0.05779457092285156,1.430511474609375e-06,0.026304006576538086,0.02251458168029785,0.00043463706970214844,0.012483835220336914,0.0012657642364501953,0.0017044544219970703,2.6941299438476562e-05,4.863739013671875e-05,9.5367431640625e-07,9.5367431640625e-06,3.0994415283203125e-06,2.384185791015625e-07,1.0013580322265625e-05,2.384185791015625e-06,0.0005156993865966797,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.4446759223938,0.06546568870544434,1.430511474609375e-06,0.030364274978637695,0.03420209884643555,0.00048422813415527344,0.015722990036010742,0.0009958744049072266,0.0015912055969238281,2.9325485229492188e-05,5.936622619628906e-05,4.76837158203125e-07,9.5367431640625e-06,4.5299530029296875e-06,2.384185791015625e-07,1.2159347534179688e-05,1.6689300537109375e-06,0.0006396770477294922,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.528735637664795,0.0840597152709961,1.9073486328125e-06,0.021038293838500977,0.023133039474487305,0.00045418739318847656,0.01305246353149414,0.0009965896606445312,0.001462697982788086,2.6226043701171875e-05,5.53131103515625e-05,4.76837158203125e-07,9.5367431640625e-06,3.5762786865234375e-06,2.384185791015625e-07,8.344650268554688e-06,2.384185791015625e-06,0.0005612373352050781,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.589515924453735,0.06078028678894043,1.6689300537109375e-06,0.022281169891357422,0.024118900299072266,0.0007452964782714844,0.013597726821899414,0.0009658336639404297,0.0014438629150390625,2.6702880859375e-05,5.602836608886719e-05,4.76837158203125e-07,9.775161743164062e-06,4.0531158447265625e-06,0.0,9.775161743164062e-06,2.1457672119140625e-06,0.0005204677581787109,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.653548002243042,0.06403207778930664,1.430511474609375e-06,0.026182174682617188,0.030848026275634766,0.0011212825775146484,0.015451192855834961,0.0010225772857666016,0.0015499591827392578,2.86102294921875e-05,6.151199340820312e-05,7.152557373046875e-07,1.430511474609375e-05,4.0531158447265625e-06,2.384185791015625e-07,1.3589859008789062e-05,2.1457672119140625e-06,0.0007522106170654297,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.730515956878662,0.07696795463562012,1.6689300537109375e-06,0.020493507385253906,0.024655580520629883,0.0004420280456542969,0.012494802474975586,0.0008554458618164062,0.0014514923095703125,2.7179718017578125e-05,5.412101745605469e-05,7.152557373046875e-07,1.0728836059570312e-05,3.5762786865234375e-06,2.384185791015625e-07,9.298324584960938e-06,2.384185791015625e-06,0.0006499290466308594,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.79154372215271,0.06102776527404785,2.1457672119140625e-06,0.0243682861328125,0.02582836151123047,0.0006191730499267578,0.01405787467956543,0.0009400844573974609,0.0015132427215576172,2.47955322265625e-05,5.5789947509765625e-05,4.76837158203125e-07,9.775161743164062e-06,3.337860107421875e-06,2.384185791015625e-07,8.58306884765625e-06,2.384185791015625e-06,0.0005095005035400391,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.859525442123413,0.06798171997070312,1.1920928955078125e-06,0.025207996368408203,0.022580385208129883,0.00043702125549316406,0.01243734359741211,0.0008454322814941406,0.0014338493347167969,2.2411346435546875e-05,5.340576171875e-05,7.152557373046875e-07,7.62939453125e-06,3.337860107421875e-06,0.0,1.239776611328125e-05,1.9073486328125e-06,0.0005316734313964844,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
31.92314910888672,0.06362366676330566,2.1457672119140625e-06,0.029810667037963867,0.042829036712646484,0.0005333423614501953,0.015799522399902344,0.0010790824890136719,0.0016858577728271484,2.4318695068359375e-05,5.7220458984375e-05,9.5367431640625e-07,9.298324584960938e-06,3.5762786865234375e-06,2.384185791015625e-07,9.298324584960938e-06,2.6226043701171875e-06,0.0005631446838378906,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.01586294174194,0.09271383285522461,1.6689300537109375e-06,0.022918701171875,0.023427724838256836,0.0005040168762207031,0.013611793518066406,0.0009655952453613281,0.0015041828155517578,2.5033950805664062e-05,5.340576171875e-05,7.152557373046875e-07,1.0728836059570312e-05,3.5762786865234375e-06,2.384185791015625e-07,9.5367431640625e-06,2.1457672119140625e-06,0.0008494853973388672,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.07944703102112,0.0635840892791748,1.430511474609375e-06,0.019932031631469727,0.02285170555114746,0.0004725456237792969,0.013190507888793945,0.0009286403656005859,0.0014488697052001953,2.574920654296875e-05,5.5789947509765625e-05,4.76837158203125e-07,8.106231689453125e-06,3.5762786865234375e-06,4.76837158203125e-07,1.0728836059570312e-05,1.9073486328125e-06,0.0005278587341308594,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.13895225524902,0.05950522422790527,1.6689300537109375e-06,0.01879715919494629,0.026059627532958984,0.005001068115234375,0.014408111572265625,0.0011298656463623047,0.0016002655029296875,2.6226043701171875e-05,5.8650970458984375e-05,4.76837158203125e-07,9.059906005859375e-06,4.0531158447265625e-06,2.384185791015625e-07,1.049041748046875e-05,2.1457672119140625e-06,0.00055694580078125,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.206624031066895,0.0676717758178711,1.430511474609375e-06,0.020229578018188477,0.025015830993652344,0.0004467964172363281,0.012969493865966797,0.0009233951568603516,0.0014834403991699219,2.5987625122070312e-05,5.7220458984375e-05,9.5367431640625e-07,9.298324584960938e-06,3.337860107421875e-06,4.76837158203125e-07,1.049041748046875e-05,1.9073486328125e-06,0.0005466938018798828,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.26835608482361,0.06173205375671387,1.6689300537109375e-06,0.025914669036865234,0.02292156219482422,0.0004329681396484375,0.013036966323852539,0.0014345645904541016,0.0017008781433105469,2.384185791015625e-05,5.650520324707031e-05,4.76837158203125e-07,9.298324584960938e-06,4.0531158447265625e-06,2.384185791015625e-07,1.0728836059570312e-05,1.9073486328125e-06,0.0005359649658203125,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.33467698097229,0.06632089614868164,1.6689300537109375e-06,0.02801513671875,0.022795438766479492,0.00043582916259765625,0.012459993362426758,0.0014913082122802734,0.0016667842864990234,2.574920654296875e-05,5.412101745605469e-05,7.152557373046875e-07,7.867813110351562e-06,3.5762786865234375e-06,2.384185791015625e-07,9.298324584960938e-06,2.384185791015625e-06,0.0007534027099609375,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.40223288536072,0.06755590438842773,1.9073486328125e-06,0.029621124267578125,0.03463578224182129,0.0004980564117431641,0.014327764511108398,0.0009951591491699219,0.001554727554321289,2.384185791015625e-05,5.1975250244140625e-05,7.152557373046875e-07,7.867813110351562e-06,3.814697265625e-06,4.76837158203125e-07,1.0967254638671875e-05,2.384185791015625e-06,0.0005691051483154297,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.484534740448,0.08230185508728027,1.9073486328125e-06,0.02099466323852539,0.026273727416992188,0.0006010532379150391,0.014698028564453125,0.0009486675262451172,0.0014929771423339844,2.6702880859375e-05,5.5789947509765625e-05,7.152557373046875e-07,1.0013580322265625e-05,4.0531158447265625e-06,2.384185791015625e-07,1.0013580322265625e-05,2.384185791015625e-06,0.0005500316619873047,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.55020713806152,0.06567239761352539,1.430511474609375e-06,0.019739627838134766,0.022610187530517578,0.00042891502380371094,0.012441635131835938,0.0009007453918457031,0.0014562606811523438,2.6226043701171875e-05,5.5789947509765625e-05,7.152557373046875e-07,9.775161743164062e-06,3.337860107421875e-06,0.0,9.059906005859375e-06,2.384185791015625e-06,0.0005350112915039062,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.60842752456665,0.05822038650512695,1.1920928955078125e-06,0.02723097801208496,0.025463342666625977,0.008829355239868164,0.015602350234985352,0.0010466575622558594,0.0016460418701171875,2.765655517578125e-05,6.29425048828125e-05,4.76837158203125e-07,1.2874603271484375e-05,3.814697265625e-06,7.152557373046875e-07,1.1682510375976562e-05,2.6226043701171875e-06,0.0005190372467041016,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.68930268287659,0.08087515830993652,1.6689300537109375e-06,0.020923137664794922,0.025526046752929688,0.0005395412445068359,0.01399683952331543,0.0009789466857910156,0.0014824867248535156,2.6226043701171875e-05,6.008148193359375e-05,7.152557373046875e-07,1.0967254638671875e-05,4.0531158447265625e-06,2.384185791015625e-07,9.775161743164062e-06,2.384185791015625e-06,0.0009138584136962891,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.753440141677856,0.06413745880126953,2.1457672119140625e-06,0.020000934600830078,0.024252653121948242,0.0006124973297119141,0.01363062858581543,0.0009257793426513672,0.0014522075653076172,2.7894973754882812e-05,6.031990051269531e-05,9.5367431640625e-07,9.298324584960938e-06,4.0531158447265625e-06,2.384185791015625e-07,9.5367431640625e-06,2.6226043701171875e-06,0.0005552768707275391,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.81502842903137,0.061588287353515625,2.1457672119140625e-06,0.025872230529785156,0.022632360458374023,0.00043320655822753906,0.012471437454223633,0.0008504390716552734,0.001455068588256836,2.6464462280273438e-05,5.340576171875e-05,4.76837158203125e-07,9.775161743164062e-06,3.337860107421875e-06,2.384185791015625e-07,1.049041748046875e-05,1.6689300537109375e-06,0.0005807876586914062,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.879382371902466,0.06435394287109375,1.430511474609375e-06,0.028987407684326172,0.03214406967163086,0.0005185604095458984,0.015061378479003906,0.0009801387786865234,0.0014426708221435547,2.6226043701171875e-05,5.7220458984375e-05,7.152557373046875e-07,1.1444091796875e-05,3.814697265625e-06,2.384185791015625e-07,7.510185241699219e-05,3.337860107421875e-06,0.000514984130859375,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
32.959238052368164,0.07985568046569824,2.1457672119140625e-06,0.020817041397094727,0.023346900939941406,0.0004591941833496094,0.013084173202514648,0.001146554946899414,0.0015590190887451172,2.4318695068359375e-05,5.5789947509765625e-05,9.5367431640625e-07,7.3909759521484375e-06,4.0531158447265625e-06,2.384185791015625e-07,1.0013580322265625e-05,2.1457672119140625e-06,0.0005245208740234375,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
33.02069568634033,0.06145763397216797,1.9073486328125e-06,0.026316165924072266,0.022759437561035156,0.0004425048828125,0.012446165084838867,0.0009150505065917969,0.0014257431030273438,2.5987625122070312e-05,5.698204040527344e-05,4.76837158203125e-07,1.0013580322265625e-05,3.814697265625e-06,2.384185791015625e-07,1.2159347534179688e-05,1.6689300537109375e-06,0.0009202957153320312,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
33.08564114570618,0.06494545936584473,2.1457672119140625e-06,0.029735803604125977,0.023334503173828125,0.009038448333740234,0.01482248306274414,0.0011713504791259766,0.0015878677368164062,2.6226043701171875e-05,6.031990051269531e-05,7.152557373046875e-07,1.0013580322265625e-05,3.814697265625e-06,2.384185791015625e-07,1.1205673217773438e-05,2.384185791015625e-06,0.0005106925964355469,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
33.16604828834534,0.08040714263916016,1.9073486328125e-06,0.021127939224243164,0.027136564254760742,0.0007994174957275391,0.01512289047241211,0.001043558120727539,0.001493692398071289,2.5987625122070312e-05,6.079673767089844e-05,4.76837158203125e-07,9.059906005859375e-06,3.814697265625e-06,2.384185791015625e-07,1.239776611328125e-05,1.9073486328125e-06,0.0005817413330078125,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
33.233439922332764,0.06739163398742676,2.1457672119140625e-06,0.019883394241333008,0.02269721031188965,0.00043082237243652344,0.012425661087036133,0.0008935928344726562,0.0015528202056884766,2.3365020751953125e-05,5.0067901611328125e-05,7.152557373046875e-07,8.821487426757812e-06,3.337860107421875e-06,2.384185791015625e-07,9.5367431640625e-06,2.1457672119140625e-06,0.0005338191986083984,0.139,0.239,0.213,0.16699999999999998,0.04,0.759,0.314,0.392
33.29209351539612,0.05865359306335449,0.0051267147064208984,0.020070552825927734,0.026899099349975586,0.0004379749298095703,0.012463569641113281,0.0009241104125976562,0.0014727115631103516,2.5272369384765625e-05,5.626678466796875e-05,7.152557373046875e-07,1.0251998901367188e-05,3.0994415283203125e-06,4.76837158203125e-07,9.775161743164062e-06,2.384185791015625e-06,0.0006544589996337891,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.360347270965576,0.06825375556945801,1.430511474609375e-06,0.027063369750976562,0.03319978713989258,0.0005381107330322266,0.015720129013061523,0.0010075569152832031,0.0016124248504638672,2.765655517578125e-05,5.2928924560546875e-05,9.5367431640625e-07,9.059906005859375e-06,3.814697265625e-06,2.384185791015625e-07,1.2159347534179688e-05,2.384185791015625e-06,0.0007336139678955078,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.44015955924988,0.07981228828430176,1.9073486328125e-06,0.02083277702331543,0.02326488494873047,0.0004591941833496094,0.012988805770874023,0.0009899139404296875,0.0014777183532714844,2.7894973754882812e-05,5.698204040527344e-05,4.76837158203125e-07,1.0013580322265625e-05,3.5762786865234375e-06,4.76837158203125e-07,1.0728836059570312e-05,2.6226043701171875e-06,0.0005428791046142578,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.50082349777222,0.06066393852233887,1.430511474609375e-06,0.02384185791015625,0.02378535270690918,0.0004496574401855469,0.012983560562133789,0.0009424686431884766,0.0014424324035644531,2.5272369384765625e-05,5.745887756347656e-05,4.76837158203125e-07,1.049041748046875e-05,3.337860107421875e-06,2.384185791015625e-07,1.1444091796875e-05,2.1457672119140625e-06,0.0005195140838623047,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.564932346343994,0.06410884857177734,1.9073486328125e-06,0.02733445167541504,0.029741525650024414,0.0007870197296142578,0.01630401611328125,0.0008797645568847656,0.0015592575073242188,2.7418136596679688e-05,6.29425048828125e-05,7.152557373046875e-07,1.0967254638671875e-05,4.0531158447265625e-06,2.384185791015625e-07,1.3828277587890625e-05,2.6226043701171875e-06,0.0005326271057128906,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.642242431640625,0.07731008529663086,1.9073486328125e-06,0.02105545997619629,0.024775266647338867,0.0006780624389648438,0.014498472213745117,0.000919342041015625,0.0016148090362548828,2.3126602172851562e-05,5.2928924560546875e-05,4.76837158203125e-07,8.106231689453125e-06,3.337860107421875e-06,4.76837158203125e-07,9.5367431640625e-06,1.9073486328125e-06,0.0005633831024169922,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.706806659698486,0.06456422805786133,2.1457672119140625e-06,0.02225470542907715,0.022727251052856445,0.0004305839538574219,0.01242518424987793,0.0009069442749023438,0.0015621185302734375,2.6226043701171875e-05,5.316734313964844e-05,7.152557373046875e-07,8.821487426757812e-06,3.5762786865234375e-06,2.384185791015625e-07,9.5367431640625e-06,2.6226043701171875e-06,0.0009062290191650391,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.76774001121521,0.06093335151672363,1.6689300537109375e-06,0.02942490577697754,0.022722244262695312,0.00043845176696777344,0.012453556060791016,0.0008947849273681641,0.0015246868133544922,2.2411346435546875e-05,4.601478576660156e-05,4.76837158203125e-07,0.011866569519042969,3.337860107421875e-06,4.76837158203125e-07,9.775161743164062e-06,3.0994415283203125e-06,0.0005035400390625,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.84770107269287,0.07996106147766113,1.6689300537109375e-06,0.01989603042602539,0.03106975555419922,0.0005075931549072266,0.014909029006958008,0.001077890396118164,0.0015425682067871094,2.4080276489257812e-05,5.793571472167969e-05,7.152557373046875e-07,9.775161743164062e-06,3.5762786865234375e-06,2.384185791015625e-07,9.775161743164062e-06,2.384185791015625e-06,0.0005345344543457031,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.91737461090088,0.06967353820800781,1.6689300537109375e-06,0.020842552185058594,0.023123502731323242,0.0005109310150146484,0.013542890548706055,0.0009710788726806641,0.001486063003540039,2.6702880859375e-05,5.6743621826171875e-05,7.152557373046875e-07,1.049041748046875e-05,4.291534423828125e-06,2.384185791015625e-07,1.049041748046875e-05,2.384185791015625e-06,0.0005433559417724609,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
33.97853207588196,0.0611574649810791,2.384185791015625e-06,0.025506258010864258,0.022970199584960938,0.0004565715789794922,0.013011455535888672,0.0009200572967529297,0.0014963150024414062,3.0279159545898438e-05,5.650520324707031e-05,4.76837158203125e-07,9.5367431640625e-06,3.337860107421875e-06,2.384185791015625e-07,1.049041748046875e-05,2.1457672119140625e-06,0.00054931640625,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
34.043782234191895,0.06525015830993652,1.6689300537109375e-06,0.02801823616027832,0.024149656295776367,0.00048279762268066406,0.013500213623046875,0.0009789466857910156,0.0014350414276123047,2.5510787963867188e-05,5.793571472167969e-05,7.152557373046875e-07,1.0251998901367188e-05,4.0531158447265625e-06,2.384185791015625e-07,9.775161743164062e-06,2.384185791015625e-06,0.0007567405700683594,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
34.11300301551819,0.06922078132629395,1.6689300537109375e-06,0.025574922561645508,0.022614479064941406,0.0004267692565917969,0.012434720993041992,0.00090789794921875,0.0014808177947998047,2.5272369384765625e-05,5.745887756347656e-05,4.76837158203125e-07,1.0251998901367188e-05,3.337860107421875e-06,2.384185791015625e-07,1.049041748046875e-05,2.384185791015625e-06,0.0005276203155517578,0.145,0.187,0.228,0.17600000000000002,0.01,0.748,0.0,0.392
